EXTERNAL_COURSE_KEY|EXTERNAL_PERSON_KEY|ROLE|AVAILABLE_IND|ROW_STATUS|DATA_SOURCE_KEY
CNET402_SEM2_2018|20703940|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21426870|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21750821|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21613397|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21637984|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21722458|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21706580|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21711934|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21700065|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21720656|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21733885|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21750737|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21527394|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21639954|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21722707|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21601375|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21703331|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21710139|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21501655|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21712948|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21638235|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21705842|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21707566|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21739952|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21730988|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21713128|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21724292|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21642216|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21648640|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21715520|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21706155|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21705069|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21643188|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21632403|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21741805|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21421086|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21734566|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21136385|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21712862|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21750699|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21705229|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21713487|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21738728|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21718902|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21710254|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21608199|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21751855|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21719645|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21725519|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21719524|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21725624|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21613913|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21647678|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21721125|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21710496|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21707019|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21635122|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21716438|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21547089|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21646031|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21730713|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21717277|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21730642|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21606084|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21720174|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21700839|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21750469|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21648072|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21647259|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21726982|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21114353|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21715654|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21712003|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21733014|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21748320|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21609559|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21750855|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21611117|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21603108|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21717558|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21609594|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21752044|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21712784|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21706364|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21707921|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21607969|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21615623|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21714536|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21706692|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21722803|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21720183|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21626872|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21716259|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21625093|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21733200|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21711486|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21625982|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21711200|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21355558|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21502460|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21750735|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21750921|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21705237|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21722724|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21627467|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21715508|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21731838|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21712477|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21353316|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21714987|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21603603|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21713656|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21349571|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21351943|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21735604|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21729389|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21536346|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21736203|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21640918|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21750655|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21408049|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21750741|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21749572|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21703660|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21508432|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21438251|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21714929|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21636053|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21603831|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21703558|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21517973|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21742919|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21531943|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21632064|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21725844|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21611949|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21354656|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21700331|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21504449|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21640545|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21518934|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21506429|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21702635|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21449110|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21729682|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21708686|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21647802|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21750652|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|20912098|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21720089|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21720031|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21620021|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21649829|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21706830|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21719286|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21719809|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21611562|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21748387|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21642835|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21726989|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21711175|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21629177|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21731031|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21734857|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21703763|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21700415|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21543234|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21648065|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21508813|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21505575|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21715398|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21628129|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21703036|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21603584|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21647963|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21722675|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21750722|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21632219|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21741442|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21433640|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21750720|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21705571|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21726528|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21601343|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21630496|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21717403|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21648057|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21705410|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21700775|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21618582|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21618240|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21707749|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21708897|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21508435|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21735543|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21704004|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21404230|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21727681|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21750646|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21449343|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21303503|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21711350|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21647906|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21733850|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21730530|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21321041|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21647170|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21738635|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21708635|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21744362|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21613635|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21715741|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21750642|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21615391|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21736343|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21607113|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21750531|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21550351|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21721384|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21720310|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21701399|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21740507|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21750657|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21729433|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21523818|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21712995|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21724204|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21739436|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21633820|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21706892|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21720385|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21704547|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21622006|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21209655|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21642390|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21718508|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21545493|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21639072|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21710800|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21633458|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21735256|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21505329|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21600967|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21544510|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21402727|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21401510|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21707562|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21750973|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21402240|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21702688|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21711236|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21722379|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21613329|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21711216|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21751561|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21611900|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21525276|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21529840|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21429623|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21622869|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21422553|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21648964|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21610157|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21603614|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21509130|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21607046|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21551406|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21748720|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21648962|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21513960|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21714520|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21622836|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21721896|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21745775|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21526709|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21603242|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21736465|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21611147|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21722485|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21748112|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21750645|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21623349|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21709038|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21713481|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21733312|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21621407|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21711297|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21750751|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21713122|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21723590|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21353613|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21427971|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21748063|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21750664|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21718736|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21724108|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21725977|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21623350|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21716945|student|Y|enabled|DUT_STUDENROL_2018
ISYB201_SEM2_2018|21717670|student|Y|enabled|DUT_STUDENROL_2018
DAPR302_SEM2_2018|21703732|student|Y|enabled|DUT_STUDENROL_2018
DAPR302_SEM2_2018|21703087|student|Y|enabled|DUT_STUDENROL_2018
DAPR302_SEM2_2018|21727387|student|Y|enabled|DUT_STUDENROL_2018
DAPR302_SEM2_2018|21714616|student|Y|enabled|DUT_STUDENROL_2018
DAPR302_SEM2_2018|21512343|student|Y|enabled|DUT_STUDENROL_2018
DAPR302_SEM2_2018|20924505|student|Y|enabled|DUT_STUDENROL_2018
DAPR302_SEM2_2018|21709622|student|Y|enabled|DUT_STUDENROL_2018
DAPR302_SEM2_2018|21719086|student|Y|enabled|DUT_STUDENROL_2018
DAPR302_SEM2_2018|21719833|student|Y|enabled|DUT_STUDENROL_2018
DAPR302_SEM2_2018|21751208|student|Y|enabled|DUT_STUDENROL_2018
DAPR302_SEM2_2018|21638239|student|Y|enabled|DUT_STUDENROL_2018
DAPR302_SEM2_2018|21352257|student|Y|enabled|DUT_STUDENROL_2018
DAPR302_SEM2_2018|21713994|student|Y|enabled|DUT_STUDENROL_2018
DAPR302_SEM2_2018|21751320|student|Y|enabled|DUT_STUDENROL_2018
DAPR302_SEM2_2018|21722938|student|Y|enabled|DUT_STUDENROL_2018
DAPR302_SEM2_2018|21706746|student|Y|enabled|DUT_STUDENROL_2018
DAPR302_SEM2_2018|21700933|student|Y|enabled|DUT_STUDENROL_2018
DAPR302_SEM2_2018|21725891|student|Y|enabled|DUT_STUDENROL_2018
DAPR302_SEM2_2018|21712893|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|21448163|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|21555953|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|21000106|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|21435770|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|21447463|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|21354482|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|21407954|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|21209815|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|21233907|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|19301498|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|21551972|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|21302674|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|20404293|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|21346040|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|21542890|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|21522181|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|20712379|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|21514107|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|21125235|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|21524057|student|Y|enabled|DUT_STUDENROL_2018
USRI401_SEM2_2018|21404636|student|Y|enabled|DUT_STUDENROL_2018
